canonical_player_id,canonical_player_name,display_player_name,breakdown_label,innings,runs,outs,high_score,high_score_sort,high_score_not_out_sort,thirties,fifties,hundreds,ducks,fours,sixes,bat_avg,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_batting_innings,bbb_matches,strike_rate,dimension,dimension_order,discipline,matches,balls_bowled,runs_against,wickets,bbi,three_wicket_innings,five_wicket_innings,bowl_avg,bowl_sr,eco,catches,stumpings,run_outs,dismissals
kartar_singh,Kartar Singh,Kartar Singh,Summer 2011/12,8.0,126.0,7.0,31,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2012/13,9.0,84.0,8.0,27,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.5,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2013/14,3.0,26.0,3.0,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2014/15,5.0,49.0,5.0,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2015/16,1.0,24.0,1.0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2016/17,11.0,138.0,10.0,38,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.8,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2017/18,9.0,94.0,8.0,31,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.75,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2022/23,4.0,153.0,3.0,87,87.0,1.0,0.0,2.0,0.0,0.0,19.0,2.0,51.0,51.0,60.0,1.0,1.0,1.0,85.0,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2023/24,6.0,106.0,6.0,31,31.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,17.666666666666668,15.0,22.0,1.0,1.0,1.0,68.18181818181819,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2024/25,6.0,168.0,3.0,50*,50.0,1.0,2.0,2.0,0.0,2.0,15.0,12.0,56.0,168.0,127.0,3.0,6.0,6.0,132.28346456692913,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2025/26,10.0,181.0,9.0,52*,52.0,1.0,2.0,1.0,0.0,0.0,17.0,6.0,20.11111111111111,181.0,174.0,9.0,10.0,10.0,104.02298850574712,Season,0,Batting,,,,,,,,,,,,,,
