canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,dot_balls,boundary_balls,match_count,overs,avg,eco,sr,dot_ball_pct,boundary_rate
raw_85369099_6de6_46f8_a367_83d892d0898e,Bhavin Gajjar,Bhavin Gajjar,Two Day,Older Ball,2,84,2,61,49,7,1,14.0,30.5,4.357142857142857,42.0,58.333333333333336,8.333333333333334
raw_9a5194ee_2ffb_4b98_94f5_ebb1409e38d7,Bhumil Patel,Bhumil Patel,One Day,Opening,1,48,2,25,38,5,3,8.0,12.5,3.125,24.0,79.16666666666667,10.416666666666666
raw_fcaa3886_3bb5_453b_a69f_93dce44f2a35,Bhumil Patel,Bhumil Patel,One Day,Opening,1,6,0,6,4,1,1,1.0,,6.0,,66.66666666666667,16.666666666666668
raw_9a5194ee_2ffb_4b98_94f5_ebb1409e38d7,Bhumil Patel,Bhumil Patel,One Day,Middle,2,138,1,61,104,6,5,23.0,61.0,2.652173913043478,138.0,75.3623188405797,4.3478260869565215
raw_9a5194ee_2ffb_4b98_94f5_ebb1409e38d7,Bhumil Patel,Bhumil Patel,One Day,Death,3,50,5,34,32,4,4,8.2,6.8,4.08,10.0,64.0,8.0
raw_60f6fe1a_b3ac_4c65_a898_0390e7f7877f,Bhupinder Chib,Bhupinder Chib,One Day,Middle,2,18,1,12,14,2,1,3.0,12.0,4.0,18.0,77.77777777777777,11.11111111111111
raw_99d8fea6_465e_4f76_a80f_dadbfec39fa1,Brijesh Purohit,Brijesh Purohit,One Day,Middle,2,73,5,56,43,7,3,12.1,11.2,4.602739726027397,14.6,58.9041095890411,9.58904109589041
raw_99d8fea6_465e_4f76_a80f_dadbfec39fa1,Brijesh Purohit,Brijesh Purohit,One Day,Death,3,36,1,48,13,5,4,6.0,48.0,8.0,36.0,36.111111111111114,13.88888888888889
raw_a84574c5_59f0_450f_8c2c_1d6827c605f2,Chandra Saraf,Chandra Saraf,Two Day,New Ball,1,5,0,8,3,2,1,0.5,,9.6,,60.0,40.0
raw_e52208d1_269d_4691_9fff_743e24422b61,Chintan Soni,Chintan Soni,One Day,Middle,2,18,0,18,10,2,1,3.0,,6.0,,55.55555555555556,11.11111111111111
raw_1d387cc0_45e0_425c_9453_e91f01662897,Chirag Desai,Chirag Desai,One Day,Opening,1,18,0,22,10,4,1,3.0,,7.333333333333333,,55.55555555555556,22.22222222222222
raw_1d387cc0_45e0_425c_9453_e91f01662897,Chirag Desai,Chirag Desai,One Day,Middle,2,6,0,12,2,2,1,1.0,,12.0,,33.333333333333336,33.333333333333336
raw_1d387cc0_45e0_425c_9453_e91f01662897,Chirag Desai,Chirag Desai,Two Day,New Ball,1,6,0,5,3,0,1,1.0,,5.0,,50.0,0.0
raw_1d387cc0_45e0_425c_9453_e91f01662897,Chirag Desai,Chirag Desai,Two Day,Older Ball,2,18,0,17,8,2,1,3.0,,5.666666666666667,,44.44444444444444,11.11111111111111
raw_5d9a95fe_3b38_4830_9d53_57d5a2250aab,Chirag Patel,Chirag Patel,One Day,Opening,1,65,4,42,48,5,3,10.5,10.5,3.876923076923077,16.25,73.84615384615384,7.6923076923076925
raw_5d9a95fe_3b38_4830_9d53_57d5a2250aab,Chirag Patel,Chirag Patel,One Day,Middle,2,101,3,87,54,11,4,16.5,29.0,5.1683168316831685,33.666666666666664,53.46534653465346,10.891089108910892
raw_5d9a95fe_3b38_4830_9d53_57d5a2250aab,Chirag Patel,Chirag Patel,One Day,Death,3,35,2,26,19,2,4,5.5,13.0,4.457142857142857,17.5,54.285714285714285,5.714285714285714
raw_5d9a95fe_3b38_4830_9d53_57d5a2250aab,Chirag Patel,Chirag Patel,Two Day,New Ball,1,36,0,9,28,0,1,6.0,,1.5,,77.77777777777777,0.0
raw_5d9a95fe_3b38_4830_9d53_57d5a2250aab,Chirag Patel,Chirag Patel,Two Day,Older Ball,2,48,1,33,24,0,1,8.0,33.0,4.125,48.0,50.0,0.0
raw_0fa12f82_0670_4f00_ac2e_f7a6c4c9feb5,Chirag Shah,Chirag Shah,One Day,Opening,1,132,4,77,91,8,6,22.0,19.25,3.5,33.0,68.93939393939394,6.0606060606060606
